Home ID,Appliance Type,Energy Consumption (kWh),Time,Date,Outdoor Temperature (?C),Season,Household Size
146,Dishwasher,1.12,4:42,30-06-2023,19.2,Spring,3
187,Microwave,0.62,18:04,27-01-2023,6.8,Winter,4
110,Washing Machine,0.48,16:54,17-06-2023,19.1,Spring,5
167,Air Conditioning,4.12,5:31,03-02-2023,27.8,Winter,5
53,Heater,4.16,7:58,10-06-2023,6,Spring,2
358,Computer,1.11,6:34,14-06-2023,16.1,Spring,4
167,Microwave,1.97,22:20,05-06-2023,36,Spring,4
425,Air Conditioning,4.68,7:14,13-02-2023,1.8,Winter,2
172,Fridge,0.26,4:35,05-04-2023,14.4,Spring,4
293,Computer,1.22,15:31,15-03-2023,1.7,Winter,5
259,Lights,1.39,12:27,11-03-2023,22.8,Winter,4
145,Air Conditioning,4.11,1:36,14-03-2023,25,Winter,4
138,TV,1.85,13:56,05-05-2023,22.2,Spring,2
290,Computer,1.35,11:01,12-02-2023,17,Winter,1
371,Computer,1.31,14:09,01-03-2023,11.6,Winter,3
338,Heater,2.8,18:30,21-06-2023,-1.3,Spring,1
53,Fridge,0.4,17:26,27-01-2023,-7,Winter,2
365,Dishwasher,0.26,19:00,10-03-2023,13.5,Winter,3
239,Computer,0.72,6:16,05-01-2023,35,Winter,3
320,Microwave,0.7,8:29,11-05-2023,35.5,Spring,2
25,Heater,3.88,23:03,12-02-2023,10.4,Winter,1
435,Dishwasher,0.89,16:38,11-01-2023,8,Winter,5
187,Washing Machine,1.98,5:50,04-05-2023,5.7,Spring,2
135,Computer,0.31,4:48,13-04-2023,-5.5,Spring,5
128,Fridge,0.35,2:51,22-03-2023,22.7,Winter,4
126,Dishwasher,1.12,13:31,19-04-2023,14,Spring,2
25,TV,1.22,0:39,18-04-2023,6.2,Spring,3
449,Heater,3.17,19:40,11-02-2023,7.3,Winter,5
321,TV,1.79,15:48,27-05-2023,13.6,Spring,5
477,Heater,4.92,0:07,20-04-2023,4.4,Spring,5
147,Heater,4.3,0:06,03-06-2023,35.3,Spring,1
350,Dishwasher,0.94,5:09,11-06-2023,34,Spring,3
143,Computer,1.31,6:07,20-01-2023,14,Winter,4
83,Washing Machine,1.38,15:19,18-02-2023,8.6,Winter,1
107,Computer,0.98,13:06,11-05-2023,16.5,Spring,5
264,Fridge,0.23,7:23,09-01-2023,9.1,Winter,2
366,Fridge,0.44,21:21,22-06-2023,4.3,Spring,1
319,Oven,0.63,1:29,14-06-2023,37.5,Spring,2
38,Heater,3.18,0:44,28-06-2023,19.7,Spring,5
279,Air Conditioning,4.81,9:18,23-01-2023,25.5,Winter,3
369,Fridge,0.41,22:57,02-01-2023,-6.9,Winter,1
369,Fridge,0.33,23:31,05-01-2023,-4.1,Winter,1
48,Microwave,0.93,17:47,14-06-2023,-7.2,Spring,2
380,Lights,0.79,17:25,14-02-2023,28.4,Winter,4
288,Air Conditioning,4.2,23:55,25-01-2023,16.3,Winter,2
88,Washing Machine,1.02,8:23,25-03-2023,37.9,Winter,4
446,TV,1.07,17:56,28-06-2023,29.7,Spring,1
450,Fridge,0.37,1:15,05-04-2023,38,Spring,3
183,Air Conditioning,2.84,15:16,14-04-2023,19.6,Spring,3
295,Computer,1.28,23:48,05-06-2023,0.7,Spring,2
18,Washing Machine,1.12,14:29,21-05-2023,-4.7,Spring,4
309,Fridge,0.47,0:14,26-01-2023,-9.5,Winter,5
283,Computer,1.23,20:54,20-01-2023,26.9,Winter,2
155,Microwave,0.36,21:51,04-03-2023,6.8,Winter,1
212,Air Conditioning,4.05,1:45,14-06-2023,13.1,Spring,2
421,Computer,1.37,23:51,28-03-2023,22.5,Winter,4
249,Lights,1.06,12:14,17-02-2023,-1.5,Winter,3
72,Computer,0.28,13:05,04-06-2023,17.9,Spring,4
478,Heater,4.46,1:16,27-01-2023,37.2,Winter,5
134,Heater,3.35,7:29,22-05-2023,2.1,Spring,5
376,Dishwasher,0.88,7:17,01-02-2023,11.3,Winter,5
139,Oven,1.95,0:32,05-01-2023,-1.5,Winter,2
256,Dishwasher,1.59,19:21,31-03-2023,36.5,Winter,5
239,Computer,1.78,2:14,18-05-2023,9.8,Spring,5
203,Computer,1.88,0:12,02-04-2023,-1.2,Spring,1
320,Air Conditioning,3.54,23:01,07-03-2023,5.5,Winter,5
135,Computer,0.88,13:31,20-05-2023,19.3,Spring,5
177,Fridge,0.4,8:38,06-06-2023,16.5,Spring,1
75,Computer,1.6,5:37,01-06-2023,16.2,Spring,5
397,Computer,1.67,13:45,30-06-2023,34.4,Spring,4
416,Fridge,0.21,4:48,25-05-2023,36.4,Spring,5
356,Heater,2.01,4:39,23-01-2023,16.5,Winter,4
108,Microwave,1.73,21:05,25-06-2023,18.4,Spring,2
298,Fridge,0.16,17:40,04-03-2023,10.8,Winter,3
49,Microwave,0.52,17:36,25-03-2023,33.2,Winter,5
262,Air Conditioning,2.84,21:37,02-05-2023,37.7,Spring,5
431,Fridge,0.14,1:34,23-03-2023,9,Winter,1
344,Oven,1.28,17:30,04-03-2023,26.6,Winter,2
437,Microwave,1.88,2:56,14-02-2023,-8.8,Winter,5
77,Lights,0.3,9:44,14-02-2023,21.7,Winter,1
265,Oven,1.7,10:02,13-05-2023,-4.8,Spring,4
238,Microwave,0.25,15:47,12-06-2023,37.5,Spring,2
471,TV,0.94,9:52,19-03-2023,-6.6,Winter,3
391,Computer,0.72,16:11,25-02-2023,-6.2,Winter,4
298,Fridge,0.34,0:34,01-06-2023,24,Spring,3
27,Washing Machine,0.55,4:50,17-06-2023,11.7,Spring,4
285,Washing Machine,0.81,19:12,13-01-2023,20.6,Winter,3
101,Lights,1.3,17:23,01-03-2023,-8.5,Winter,4
345,Heater,4.69,15:31,27-06-2023,-9.8,Spring,4
217,Lights,1.15,21:21,26-02-2023,38.2,Winter,1
145,Fridge,0.12,10:55,09-04-2023,-9.7,Spring,1
162,Computer,1.37,6:33,18-03-2023,28.6,Winter,3
56,Computer,0.48,15:38,27-04-2023,10.4,Spring,2
199,Washing Machine,1.16,19:25,22-05-2023,22.1,Spring,1
448,Microwave,0.52,22:59,17-05-2023,36.2,Spring,2
120,Computer,1.03,23:17,18-03-2023,19.1,Winter,5
245,Oven,0.62,12:27,17-01-2023,15.8,Winter,5
405,Air Conditioning,2.36,23:02,20-06-2023,31,Spring,3
100,Lights,1.16,5:14,20-03-2023,37,Winter,5
466,Fridge,0.26,7:54,12-03-2023,-2.8,Winter,1
120,Air Conditioning,3.37,14:13,28-03-2023,22.1,Winter,2
42,Lights,1.56,3:35,16-05-2023,4.7,Spring,3
368,Fridge,0.35,8:38,18-04-2023,21,Spring,2
19,Fridge,0.41,2:50,29-03-2023,28.8,Winter,1
408,Microwave,0.39,14:08,24-01-2023,13,Winter,5
477,Heater,3.59,23:39,13-03-2023,22.4,Winter,2
302,Dishwasher,1.02,1:58,26-06-2023,9.9,Spring,1
101,Heater,2.44,7:28,15-05-2023,1.8,Spring,2
63,Air Conditioning,4.28,8:40,04-01-2023,38.1,Winter,3
175,Oven,0.24,2:34,08-02-2023,-4.8,Winter,4
492,Microwave,0.27,18:14,26-05-2023,23.5,Spring,1
77,Washing Machine,1.83,6:56,21-03-2023,1.9,Winter,2
101,Heater,3.62,21:04,28-02-2023,18.9,Winter,2
182,Oven,0.33,23:21,09-03-2023,3.8,Winter,3
77,Air Conditioning,4.85,7:50,01-03-2023,20.3,Winter,5
477,Washing Machine,1.68,4:13,10-05-2023,37.3,Spring,4
133,Lights,1.58,0:51,14-03-2023,27.6,Winter,5
278,Computer,0.71,4:32,13-04-2023,1.4,Spring,4
110,TV,1.58,20:45,02-01-2023,29.7,Winter,3
45,Fridge,0.49,14:52,06-03-2023,31.3,Winter,1
256,Washing Machine,0.98,15:23,31-03-2023,4.5,Winter,5
307,Oven,0.39,6:49,19-01-2023,5.4,Winter,5
451,Air Conditioning,3.72,4:53,27-01-2023,36.7,Winter,4
408,Lights,1.96,8:43,09-02-2023,-2.2,Winter,5
55,Dishwasher,0.75,6:00,05-03-2023,-8.1,Winter,5
183,TV,0.39,19:15,23-06-2023,17.4,Spring,2
349,Microwave,0.9,3:33,05-03-2023,-2.1,Winter,2
118,Washing Machine,0.38,4:47,07-05-2023,-5,Spring,4
413,Oven,1.52,5:19,24-03-2023,2.5,Winter,2
447,Fridge,0.4,5:38,15-03-2023,15.6,Winter,1
265,Lights,1.55,21:14,27-05-2023,-1.3,Spring,1
130,Microwave,1.18,13:32,26-01-2023,22.9,Winter,5
393,Air Conditioning,3.68,9:46,11-01-2023,12.3,Winter,4
42,Heater,3.21,8:01,09-05-2023,37.4,Spring,4
84,Lights,1.3,2:48,15-03-2023,10.6,Winter,2
92,Heater,4.2,12:36,13-02-2023,-8.3,Winter,3
332,Air Conditioning,3.89,0:56,16-02-2023,36.9,Winter,5
443,Oven,0.92,12:54,02-06-2023,26.8,Spring,2
210,Oven,0.73,23:35,27-04-2023,5.9,Spring,3
328,Washing Machine,0.22,19:22,04-06-2023,27.2,Spring,1
471,Dishwasher,0.35,21:41,02-05-2023,7.1,Spring,3
87,Dishwasher,1.56,21:40,08-05-2023,39.6,Spring,2
189,TV,0.83,21:21,18-05-2023,27.7,Spring,1
107,Microwave,0.84,15:59,08-03-2023,-1.2,Winter,2
247,Microwave,1.74,15:23,13-05-2023,14.8,Spring,3
57,Microwave,1.66,9:01,10-06-2023,35,Spring,1
232,TV,1.87,16:15,20-06-2023,39.2,Spring,4
361,Computer,1.33,16:01,14-02-2023,34.6,Winter,1
400,Washing Machine,0.5,15:34,02-02-2023,23.5,Winter,5
249,Washing Machine,1.42,16:00,24-01-2023,24.7,Winter,2
340,Computer,1.52,12:49,14-06-2023,28.4,Spring,2
242,Lights,1.52,5:02,19-01-2023,13.8,Winter,5
391,Heater,3.58,12:27,10-06-2023,22.5,Spring,1
216,Oven,1.6,0:41,16-06-2023,15.1,Spring,4
420,Lights,0.33,13:12,27-04-2023,-4.7,Spring,5
110,Oven,0.23,6:06,21-01-2023,5.6,Winter,5
4,Air Conditioning,4.85,14:47,06-06-2023,15.3,Spring,4
262,Washing Machine,1.01,18:20,08-01-2023,15.3,Winter,1
127,TV,1.93,19:22,29-04-2023,-5.4,Spring,3
242,Washing Machine,1.11,2:47,03-01-2023,25.8,Winter,2
15,Oven,1.41,18:56,06-05-2023,10.6,Spring,1
122,TV,1.99,9:08,21-02-2023,31.7,Winter,1
445,Oven,0.93,22:15,13-04-2023,9.9,Spring,1
294,Dishwasher,0.53,22:50,08-02-2023,17.9,Winter,3
467,Lights,0.47,3:52,25-05-2023,29.9,Spring,5
450,Fridge,0.13,15:55,05-05-2023,10.2,Spring,5
412,TV,1.73,1:28,18-02-2023,32.1,Winter,3
227,Washing Machine,1.66,21:19,26-05-2023,-7.2,Spring,4
174,Washing Machine,1.18,15:49,26-04-2023,35.7,Spring,3
245,Lights,1.35,18:37,28-01-2023,22.3,Winter,2
480,TV,0.63,18:15,04-03-2023,-3.4,Winter,4
127,Dishwasher,0.23,22:29,11-04-2023,5,Spring,2
295,Lights,0.86,14:24,02-04-2023,19.5,Spring,4
359,Computer,0.55,0:14,15-02-2023,-2,Winter,5
228,Fridge,0.48,15:42,30-05-2023,15.8,Spring,3
303,Microwave,0.65,2:15,15-04-2023,1.1,Spring,4
194,Oven,0.27,21:41,22-04-2023,27.2,Spring,1
55,Lights,1.13,20:31,02-05-2023,-9.5,Spring,4
135,Dishwasher,0.68,20:04,21-06-2023,1.1,Spring,5
254,Air Conditioning,4.94,7:20,29-05-2023,38.1,Spring,1
24,Oven,1.58,19:45,13-01-2023,10.7,Winter,5
228,Oven,0.76,17:56,27-03-2023,13.7,Winter,5
327,TV,1.22,19:51,07-06-2023,8.7,Spring,5
221,Oven,0.28,4:05,18-02-2023,-5.9,Winter,4
137,Air Conditioning,2.03,2:18,15-05-2023,20.7,Spring,4
398,Oven,1.68,9:33,15-05-2023,-7.6,Spring,1
359,Lights,0.9,11:44,15-03-2023,14.2,Winter,1
17,TV,1.88,23:13,18-03-2023,-6.9,Winter,3
343,Washing Machine,1.51,4:24,26-05-2023,-8.2,Spring,5
55,Washing Machine,1.52,4:28,19-06-2023,29.4,Spring,5
147,Dishwasher,1.51,18:37,03-01-2023,4.1,Winter,1
114,Lights,0.35,20:13,23-02-2023,16,Winter,1
123,Washing Machine,0.71,17:34,08-04-2023,6.4,Spring,5
34,Lights,0.33,2:42,19-01-2023,34.6,Winter,3
347,Washing Machine,0.81,2:44,10-01-2023,38.7,Winter,1
284,Dishwasher,1.72,5:25,12-04-2023,-8.2,Spring,5
160,Microwave,1.43,9:43,09-05-2023,16.3,Spring,3
125,Oven,1.29,1:05,12-05-2023,21,Spring,5
427,Washing Machine,0.27,18:07,11-01-2023,36.7,Winter,1
244,Dishwasher,1.54,21:30,19-01-2023,24.7,Winter,5
91,Dishwasher,1.71,14:34,02-04-2023,0.6,Spring,2
475,Computer,0.92,1:54,19-04-2023,11.9,Spring,3
266,Lights,1.14,5:25,26-02-2023,18.6,Winter,5
15,Dishwasher,0.36,13:19,09-01-2023,9.6,Winter,4
490,Dishwasher,1.49,11:00,07-02-2023,24.2,Winter,1
41,Lights,1.03,9:53,16-06-2023,38.6,Spring,2
497,Microwave,0.22,6:38,06-03-2023,30.1,Winter,1
187,Microwave,0.45,6:04,25-04-2023,26.1,Spring,5
102,Dishwasher,1.48,8:49,16-03-2023,25.8,Winter,2
181,Heater,4.15,6:16,03-06-2023,27.2,Spring,4
444,Fridge,0.15,13:03,22-06-2023,18.8,Spring,4
36,Air Conditioning,2.72,15:21,22-02-2023,15,Winter,2
207,Oven,0.66,2:26,01-03-2023,-5.9,Winter,5
450,Washing Machine,1.15,21:17,30-04-2023,28.7,Spring,5
228,Heater,3.4,11:00,24-04-2023,-3.9,Spring,4
299,Fridge,0.38,23:03,26-03-2023,-5,Winter,4
467,Microwave,1.18,3:06,10-05-2023,6.1,Spring,2
343,Dishwasher,1.84,4:37,11-05-2023,7.3,Spring,5
374,TV,0.27,6:31,28-05-2023,30.7,Spring,2
210,Microwave,0.9,16:19,23-05-2023,33.5,Spring,2
2,Fridge,0.28,12:50,05-05-2023,26.2,Spring,1
189,Oven,1.66,12:29,20-04-2023,12.4,Spring,3
87,Dishwasher,1.08,10:12,02-01-2023,-8.6,Winter,2
427,Air Conditioning,4.83,20:08,29-05-2023,-9.6,Spring,5
115,Washing Machine,0.6,23:27,01-04-2023,21.9,Spring,5
328,Computer,0.7,1:26,11-06-2023,30.1,Spring,5
209,Microwave,0.75,5:27,04-03-2023,25.2,Winter,2
499,Air Conditioning,2.23,15:55,26-04-2023,12.3,Spring,3
184,Microwave,1.04,15:42,07-02-2023,5.2,Winter,5
26,TV,0.76,14:53,13-05-2023,32,Spring,2
159,Oven,0.61,6:12,17-01-2023,36.7,Winter,5
399,Oven,0.55,11:30,21-05-2023,7.6,Spring,5
11,Computer,0.4,19:24,14-06-2023,-8.4,Spring,1
45,Air Conditioning,3.95,17:54,09-05-2023,-0.8,Spring,1
238,Heater,3.83,17:29,22-01-2023,-4.5,Winter,3
304,Heater,2.57,8:32,10-04-2023,36,Spring,4
298,Lights,0.73,18:03,03-03-2023,2.2,Winter,4
272,Microwave,0.52,10:35,08-06-2023,20.8,Spring,4
86,Washing Machine,0.6,11:17,28-04-2023,38.2,Spring,5
288,Oven,0.72,15:35,28-04-2023,-2.7,Spring,1
14,Washing Machine,1.12,2:50,07-04-2023,35.2,Spring,5
29,Heater,2.52,0:34,16-01-2023,24.8,Winter,1
203,Heater,3.5,5:52,16-05-2023,-10,Spring,2
213,Microwave,1.23,21:54,02-02-2023,1.2,Winter,3
194,Air Conditioning,2.12,22:36,25-03-2023,31.4,Winter,2
255,TV,0.57,3:57,19-02-2023,28,Winter,1
411,Lights,0.38,5:07,14-04-2023,37.3,Spring,2
500,Microwave,0.54,23:03,05-04-2023,-1.9,Spring,2
362,Heater,3.14,16:38,10-01-2023,34.6,Winter,5
91,Microwave,1.24,20:10,25-06-2023,29.5,Spring,4
337,Fridge,0.48,19:55,21-05-2023,-1.8,Spring,2
127,Computer,0.5,5:33,04-06-2023,-4,Spring,3
174,Air Conditioning,3.13,15:47,09-03-2023,-1.7,Winter,4
413,Fridge,0.31,7:38,20-06-2023,36.8,Spring,4
46,Oven,0.65,18:50,30-05-2023,27.4,Spring,4
315,Lights,0.99,14:26,20-03-2023,-5.1,Winter,5
370,Air Conditioning,2.97,8:13,30-01-2023,28.8,Winter,1
232,Washing Machine,1.24,16:38,18-02-2023,28.6,Winter,3
475,Air Conditioning,2.67,21:24,11-05-2023,-1.7,Spring,1
12,Heater,4.71,11:24,15-04-2023,34.9,Spring,4
130,Microwave,0.75,3:02,13-03-2023,29.1,Winter,2
154,Computer,1.41,4:18,19-06-2023,20.2,Spring,2
11,Oven,0.57,18:00,02-03-2023,9.4,Winter,5
153,Dishwasher,0.46,4:04,17-05-2023,30.6,Spring,1
464,Fridge,0.45,20:43,20-01-2023,19.4,Winter,5
251,Oven,1.16,21:01,09-03-2023,18.9,Winter,1
226,Washing Machine,0.69,3:05,26-06-2023,25.4,Spring,1
433,Fridge,0.38,22:24,11-04-2023,39.5,Spring,5
407,Computer,0.64,7:24,11-03-2023,7.9,Winter,5
191,Lights,1.68,8:07,15-04-2023,-0.5,Spring,1
449,Air Conditioning,4.86,20:11,06-02-2023,39.2,Winter,3
295,Washing Machine,0.69,22:59,16-06-2023,2,Spring,3
416,Air Conditioning,4.77,16:06,05-03-2023,8,Winter,5
276,Heater,3.04,22:55,09-06-2023,34.3,Spring,2
444,Lights,1.83,14:23,06-06-2023,-1.1,Spring,4
485,TV,1.91,4:17,18-01-2023,32.2,Winter,5
165,Computer,1.2,0:20,08-01-2023,18.7,Winter,4
81,Dishwasher,0.65,2:41,06-01-2023,39,Winter,3
117,TV,0.57,21:10,14-02-2023,39.1,Winter,3
409,Lights,0.39,10:19,07-06-2023,33.4,Spring,3
352,Lights,0.23,13:09,29-03-2023,4.9,Winter,4
193,Air Conditioning,3.31,7:58,06-04-2023,37,Spring,3
129,Microwave,1.34,5:15,07-06-2023,20,Spring,4
343,Washing Machine,1.1,4:16,05-03-2023,32.5,Winter,1
20,Computer,0.35,14:04,20-04-2023,-3.8,Spring,1
317,TV,0.27,16:14,03-06-2023,12.8,Spring,2
109,Air Conditioning,4.64,23:42,10-01-2023,34.9,Winter,2
458,Microwave,1.28,5:22,23-05-2023,-7.7,Spring,2
290,Dishwasher,1.03,21:31,27-03-2023,37.6,Winter,5
414,Microwave,0.87,22:34,13-01-2023,19.2,Winter,2
268,Air Conditioning,4.03,19:48,19-06-2023,25.7,Spring,1
253,Dishwasher,0.73,21:55,23-03-2023,36.7,Winter,3
497,Oven,1.83,19:37,14-05-2023,19.8,Spring,1
474,Computer,0.45,3:19,12-06-2023,23.3,Spring,2
137,Washing Machine,0.41,20:45,24-03-2023,11,Winter,3
405,Microwave,1.65,16:48,19-05-2023,11.5,Spring,5
180,Computer,1.12,11:55,08-03-2023,28.9,Winter,1
137,Microwave,1.99,23:00,08-03-2023,-8.2,Winter,5
263,Washing Machine,0.63,22:47,12-03-2023,30.8,Winter,5
186,Air Conditioning,3.29,17:47,24-06-2023,-2,Spring,5
446,Washing Machine,0.77,9:01,30-06-2023,1.3,Spring,3
270,Fridge,0.35,10:22,29-05-2023,27.6,Spring,2
24,Heater,3.3,1:24,24-02-2023,-7.1,Winter,3
367,Heater,3.98,14:20,01-01-2023,21.7,Winter,4
53,Computer,1.05,16:11,29-04-2023,7.5,Spring,3
380,Dishwasher,1.35,4:15,16-01-2023,39.7,Winter,5
392,Computer,0.97,17:48,16-03-2023,12.4,Winter,1
138,Computer,0.92,4:55,09-02-2023,-1.3,Winter,3
152,Microwave,1.02,17:21,22-03-2023,17.4,Winter,5
389,Computer,0.82,16:32,08-01-2023,11.3,Winter,1
128,Computer,1.51,0:27,16-04-2023,17.7,Spring,4
224,Dishwasher,0.71,22:46,20-01-2023,6.3,Winter,5
468,Air Conditioning,3.52,1:02,23-05-2023,31.9,Spring,3
107,Microwave,1.39,9:24,04-02-2023,24.1,Winter,2
433,Heater,4.8,6:24,19-02-2023,30.6,Winter,5
199,Lights,0.25,21:19,20-01-2023,2.4,Winter,1
18,Air Conditioning,3.78,8:53,24-06-2023,32.3,Spring,4
49,Heater,2.22,14:50,05-05-2023,23.5,Spring,3
271,Microwave,1.87,15:17,19-04-2023,11.9,Spring,3
53,Oven,0.53,7:14,18-01-2023,7.7,Winter,5
230,Oven,1.87,10:22,06-02-2023,27.6,Winter,2
473,Microwave,0.72,11:58,25-05-2023,28.5,Spring,2
89,Fridge,0.34,7:03,25-05-2023,-6.1,Spring,1
323,Microwave,1.65,13:36,03-04-2023,21.7,Spring,1
88,TV,0.47,3:41,15-01-2023,4.9,Winter,5
22,Lights,0.92,20:25,20-05-2023,27.7,Spring,2
79,Dishwasher,0.36,8:20,15-05-2023,25.7,Spring,2
487,Heater,4.33,15:35,11-03-2023,9.2,Winter,5
33,Oven,0.41,16:45,10-04-2023,9.8,Spring,1
360,Lights,0.34,3:09,25-01-2023,9,Winter,1
188,Microwave,1.29,17:03,21-03-2023,-3.5,Winter,2
15,Dishwasher,1.94,17:10,12-03-2023,7.8,Winter,1
8,Lights,1.18,22:15,08-02-2023,28.9,Winter,4
353,Heater,4.98,22:37,13-04-2023,9.6,Spring,1
500,Computer,1.6,2:32,06-02-2023,28.3,Winter,3
363,Air Conditioning,4.35,9:09,08-04-2023,24.9,Spring,1
174,Microwave,1.79,4:58,13-04-2023,38.9,Spring,4
103,Air Conditioning,4.67,6:01,31-01-2023,5.4,Winter,5
153,Computer,1.48,22:34,11-06-2023,26.9,Spring,3
400,Microwave,0.34,5:05,14-02-2023,28.4,Winter,2
202,Lights,1.7,7:55,19-04-2023,8.9,Spring,1
24,TV,0.98,11:31,29-06-2023,31.8,Spring,3
391,TV,1.48,8:20,01-02-2023,-1.9,Winter,3
29,Fridge,0.26,0:52,06-04-2023,24.3,Spring,5
263,Oven,0.83,15:37,21-04-2023,0.5,Spring,4
219,Dishwasher,1.58,10:15,27-05-2023,12.2,Spring,4
359,Lights,1.89,5:24,07-05-2023,24.6,Spring,1
478,Computer,1.96,0:43,10-01-2023,-8.1,Winter,4
253,Lights,0.46,2:26,11-05-2023,0.5,Spring,2
222,TV,0.63,17:53,06-03-2023,-4.6,Winter,4
423,Washing Machine,1.08,10:18,08-03-2023,16.7,Winter,1
125,Lights,1.21,5:53,20-01-2023,14,Winter,3
176,Air Conditioning,3.31,19:35,21-03-2023,33.3,Winter,1
92,Fridge,0.42,2:51,08-06-2023,-5.9,Spring,5
497,Fridge,0.2,20:32,09-04-2023,14.1,Spring,1
171,Heater,4.96,7:36,21-05-2023,-8.6,Spring,2
79,Air Conditioning,4.32,22:05,06-01-2023,33.6,Winter,5
15,Washing Machine,1.12,10:14,26-04-2023,35,Spring,2
428,Computer,0.89,0:00,29-01-2023,16.7,Winter,2
280,Heater,3.1,16:27,26-06-2023,26.8,Spring,2
252,TV,1.13,16:54,22-03-2023,27.9,Winter,4
131,Computer,1.97,6:44,04-02-2023,1.6,Winter,3
355,Heater,4.64,23:51,25-01-2023,34.8,Winter,5
57,TV,0.6,6:43,20-01-2023,5.3,Winter,2
343,Computer,0.48,4:48,28-03-2023,26.5,Winter,1
331,TV,1.26,7:27,09-03-2023,-3.7,Winter,2
442,Computer,1.26,6:42,13-03-2023,34.8,Winter,3
176,Lights,0.44,2:32,13-03-2023,11.3,Winter,2
161,Lights,1.22,1:32,04-04-2023,13.5,Spring,3
20,TV,0.84,20:30,25-06-2023,39.3,Spring,4
368,Fridge,0.38,10:54,07-02-2023,33,Winter,4
91,Lights,0.93,12:22,16-03-2023,37.9,Winter,3
107,Dishwasher,0.49,1:51,20-01-2023,6.5,Winter,4
361,Heater,2.31,1:14,04-06-2023,24.4,Spring,3
225,Microwave,0.21,19:38,11-02-2023,24.5,Winter,2
257,Dishwasher,1.76,21:48,29-03-2023,6.7,Winter,4
163,Washing Machine,0.86,18:26,24-04-2023,16.8,Spring,3
377,Dishwasher,0.96,12:17,23-02-2023,-4.6,Winter,3
295,TV,1.98,11:41,21-04-2023,0.8,Spring,1
306,Heater,2.25,9:00,15-06-2023,7.1,Spring,3
384,Lights,1.66,4:04,27-06-2023,38.5,Spring,4
316,Fridge,0.27,3:52,06-05-2023,18.6,Spring,1
323,Fridge,0.33,14:05,10-04-2023,37,Spring,2
375,TV,1.88,15:46,31-01-2023,-4.4,Winter,1
178,Oven,1.11,13:03,02-01-2023,16.8,Winter,2
316,Fridge,0.43,10:31,11-04-2023,11.7,Spring,3
474,Computer,1.22,2:08,02-01-2023,-0.7,Winter,5
157,Computer,0.96,18:35,25-01-2023,5.5,Winter,3
75,Oven,1.73,2:30,30-04-2023,6.3,Spring,4
158,Air Conditioning,4.8,13:54,12-06-2023,5.4,Spring,1
125,Fridge,0.12,18:37,19-03-2023,17.8,Winter,5
334,Oven,0.48,8:39,11-04-2023,30.2,Spring,1
113,TV,1.55,0:09,09-05-2023,-0.3,Spring,2
121,Air Conditioning,4.86,0:51,25-01-2023,21.7,Winter,2
99,Lights,0.4,10:27,27-05-2023,37.6,Spring,5
243,Oven,1.23,19:34,26-01-2023,13.1,Winter,3
389,Oven,0.98,18:43,28-05-2023,14.4,Spring,2
95,Air Conditioning,4.92,1:20,02-04-2023,-3.3,Spring,1
117,Fridge,0.26,10:53,26-02-2023,-7.8,Winter,3
56,Dishwasher,0.31,0:38,16-05-2023,38.1,Spring,5
100,Fridge,0.21,6:59,01-02-2023,4.6,Winter,4
225,Heater,2.59,6:22,18-01-2023,-6.3,Winter,1
154,Air Conditioning,3.62,22:20,03-05-2023,17.3,Spring,2
197,Fridge,0.13,2:18,11-02-2023,22.9,Winter,2
68,Oven,1.96,12:22,04-02-2023,22,Winter,2
61,Washing Machine,0.77,9:54,11-03-2023,22.2,Winter,4
480,Fridge,0.29,4:35,27-05-2023,-0.5,Spring,2
73,Washing Machine,0.41,7:39,10-02-2023,34.3,Winter,5
201,Lights,1.67,14:30,01-02-2023,20.6,Winter,1
269,Oven,1.25,23:17,15-04-2023,30.6,Spring,2
464,Fridge,0.32,11:01,02-05-2023,3.6,Spring,5
400,Computer,1.93,11:46,25-02-2023,37.4,Winter,5
26,Microwave,1.52,7:53,03-01-2023,8.3,Winter,4
428,Computer,0.29,4:24,06-03-2023,17.9,Winter,2
37,Lights,0.38,14:36,11-01-2023,13.9,Winter,3
420,Microwave,0.32,3:04,05-06-2023,-9.9,Spring,5
295,Heater,3.38,1:56,16-02-2023,0,Winter,2
382,Air Conditioning,2.47,0:26,26-01-2023,-5.5,Winter,5
482,Oven,1.52,21:30,29-04-2023,36.1,Spring,4
380,Washing Machine,0.35,21:04,08-04-2023,15.2,Spring,3
72,Air Conditioning,4.79,14:25,13-05-2023,9.5,Spring,1
239,Washing Machine,0.84,10:22,07-04-2023,6.4,Spring,4
197,Computer,0.37,16:43,03-01-2023,-5,Winter,4
267,TV,1.64,13:13,08-05-2023,7.6,Spring,2
225,Heater,3.06,7:06,24-03-2023,35.2,Winter,3
139,Heater,2.28,7:03,22-01-2023,-8,Winter,1
14,Dishwasher,1.21,11:47,05-06-2023,38.7,Spring,2
131,Heater,2.64,8:51,21-01-2023,9.1,Winter,2
226,Washing Machine,0.89,18:19,21-06-2023,35.5,Spring,4
250,Air Conditioning,3.8,21:51,05-03-2023,-6.8,Winter,2
275,Oven,0.83,6:30,22-02-2023,-6.7,Winter,4
79,Computer,1.08,16:13,24-01-2023,-3.5,Winter,1
449,Air Conditioning,3.87,11:09,11-05-2023,-8.6,Spring,2
307,Washing Machine,0.49,16:18,12-02-2023,29.1,Winter,1
